국가명,영문국가명,ISO코드,대륙명,안전공지_작성일,공지제목,공지내용_텍스트,공지내용_첨부링크,공지유형
볼리비아,Bolivia,BO,미주,2026-05-15,(5.14) 볼리비아 도로 봉쇄 지역 현황,"라파스 광산 협동조합(Corporación Minera de Bolivia) 및 라파스 내 농업인 단체(Ponchos Rojos), 볼리비아 노동총연맹(COB) 등 관련 단체들이 라파스와 엘알토 일대 여러 지역에서 봉쇄, 행진 및 집결 활동을 진행하고 있으며, 일부 도시 간 도로에서도 차단이 발생하고 있습니다. 이에 따라 2026.5.14.(목) 기준 볼리비아 내 주요 도로 봉쇄 지역 현황을 아래와 같이 안내드립니다. 볼리비아에 체류 중인 우리 국민 및 여행객께서는 봉쇄 지역 및 우회 경로를 사전에 확인하시어 피해가 발생하지 않도록 각별히 유의해 주시기 바랍니다. 아울러 지역 간 이동 시에는 버스 이용을 가급적 자제해 주시기 바랍니다. 긴급 상황 발생 시에는 대사관으로 연락하여 주시기 바랍니다. ㅇ 라파스 차단 지점 [CENTRO] * Av. 16 de Julio * Av. Mcal Santa Cruz *Peaje Autopista [ZONA SUR] *Carretera Palca *C arretera Rio Abajo *Achocalla [EL ALTO] *Polifuncional de la Ceja *Rio Seco - Avenida Juan PabloⅡ︎ *Av. 6 de Marzo *Molino Andino *San Roque [LA PAZ-YUNGAS] *Municipio de Palos Blancos [LA PAZ-ORURO] * Municipio de Sica Sica * Municipio Konani * Municipio Patacamaya * Localidad en Achica Arriba ㅇ 코파카바나 방면 차단 지점 * Localidad de Batallas * Municipio Achacachi * Municipio Ancoraimes ㅇ 데사과데로 방면 차단 지점 * Municipio de Tijuanacu * Municipio de Jesús de Machaca * Municipio Guaqui ㅇ 비아차 방면 차단 지점 * Municipio de Viacha * Localidad Charaña *Puente Jacha Tupo",,판단보류
볼리비아,Bolivia,BO,미주,2026-05-09,(5.8) 노동총연맹(COB) 전국 도로 봉쇄 돌입 관련 안전 공지,"볼리비아 노동총연맹(COB)은 5.8(금) 00:00부터 전국 규모의 도로 봉쇄 실시를 예고하였습니다. 현재 전국 각지에서 시위 및 도로 봉쇄가 지속되고 있으며, 라파스 버스터미널은 국내 및 국제 노선 운행 중단을 공지하였습니다. 향후 주요 도시 간 이동 제한, 교통 혼잡 및 추가적인 치안 불안 발생 가능성이 있는 만큼, 우리 국민들께서는 불필요한 외출 및 육로 이동을 자제하여 주시기 바랍니다. 아울러, 시위 및 봉쇄 지역 접근을 자제해 주시고 차량 이동 시 도로 통제 여부를 사전에 확인하는 등 안전에 각별히 유의하여 주시기 바랍니다. ( ✔ 실시간 도로 상황: https://transitabilidad.abc.gob.bo/ ) 긴급 상황 발생시 대사관으로 즉시 연락주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz /끝/",,단기
볼리비아,Bolivia,BO,미주,2026-05-08,(5.7) 볼리비아 도로 봉쇄 지역 현황 및 버스 이용 자제 안내,"볼리비아 노동총연맹(COB)과 농민 부문 관련 단체들이 전국 주요 도로에 대한 봉쇄를 진행 중인 가운데, 5.7.(목) 기준 볼리비아 도로 봉쇄 지역 현황을 안내드립니다. 볼리비아에 체류 중인 우리 국민 및 여행객께서는 해당 도로 봉쇄 경로를 참고하시어 피해가 발생하지 않도록 개인 안전에 유의하시고, 지역 간 버스 이용을 자제해 주시기 바랍니다. 긴급 상황 발생 시 대사관으로 연락 주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz 아울러, 안전을 위해 현지 소식과 교통 정보, 공관 공지사항을 수시로 확인하시기 바랍니다. ( ✔ 실시간 도로 상황: https://transitabilidad.abc.gob.bo/ ) ㅇ 라파스 차단 지점 *V iacha ITO IV – Carretera La Paz – Oruro – Pan Duro – Senkata – Huayhuasi – Río Seco – Huarina – Caranavi – Palos Blancos – San Pedro – Huayrapata. ㅇ 산타크루스 차단 지점 * T ramo Guabirá – Yapacaní – Puente Ichilo: tres bloqueos en la salida a Guabirá, Santa Rosa y Yapacaní. *Tramo Bermejo – Mairana: un bloqueo en el sector El Fuerte, en el municipio de Samaipata. *Tramo Okinawa – Los Troncos: bloqueo en el ingreso a Okinawa. ㅇ 베니 차단 지점 * T ramo Yucumo – Embocada – San Ignacio – Fátima – La Enramada – San Ramón – Río Colorado – Río La Sorpresa. 관련 기사: https://www.reduno.com.bo/noticias/atencion-viajeros-estos-son-los-puntos-de-bloqueo-en-las-carreteras-del-pais-20265692236 /끝/",,판단보류
볼리비아,Bolivia,BO,미주,2026-05-04,(5.5) 볼리비아 운수노조 도로 봉쇄 및 국경 폐쇄 전국 파업 관련 안전 공지,"볼리비아 운수노조는 5.5.(화) 24시간 도로 봉쇄 및 국경 폐쇄 등을 포함한 전국 파업을 예고하였으며, 정부 대응이 없을 경우 무기한 파업으로 확대할 가능성을 제기하였습니다. 재외국민 여러분께서는 시위 발생 지역 및 다중 운집 지역 방문을 자제해 주시고, 외출 또는 차량 이동 시 도로 통제 여부를 사전에 확인하는 등 안전에 각별히 유의하여 주시기 바랍니다. 아울러, 안전을 위해 현지 소식과 교통 정보, 공관 공지사항을 수시로 확인하시기 바랍니다. ( ✔ 실시간 도로 상황: https://transitabilidad.abc.gob.bo/ ) 긴급 상황 발생시 대사관으로 즉시 연락주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz",,단기
볼리비아,Bolivia,BO,미주,2026-05-02,(5.2) 노동총연맹(COB) 무기한 총파업 관련 안전 공지,"볼리비아 노동총연맹(COB)은 임금 인상 등 11개 사항을 요구하며 5.2.(토) 시위 및 도로 봉쇄를 동반한 무기한 총파업에 돌입하였습니다. 아울러, 시위 및 총파업은 5.4.(월) 오전 9시부터 el prado 중심부의 la avenida 16 de julio 볼리비아 광산노동자연맹 건물 앞에서 집결 예정입니다. 재외국민 여러분께서는 시위 발생 지역 및 다중 운집 지역 방문을 자제해 주시고, 외출 또는 차량 이동 시 도로 통제 여부를 사전에 확인하는 등 안전에 각별히 유의하여 주시기 바랍니다. 아울러, 안전을 위해 현지 소식과 교통 정보, 공관 공지사항을 수시로 확인하시기 바랍니다. ( ✔ 실시간 도로 상황: https://transitabilidad.abc.gob.bo/ ) 긴급 상황 발생시 대사관으로 즉시 연락주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz",,단기
볼리비아,Bolivia,BO,미주,2026-05-01,테러·범죄 예방 핵심 가이드 카드뉴스,"국가정보원은 최근 해외 주요 관광지에서 발생할 수 있는 테러 및 각종 범죄 등에 대비하여 국민 여러분의 안전을 위한 안내 자료를 제작·배포하고 있습니다. - 국가정보원 홈페이지 카드뉴스 (👉 바로가기 ) 해당 자료에는 아래의 내용 이 포함되어 있습니다. 1. 주요 관광지 내 테러 및 범죄 발생 가능성 2. 개인 신변 안전을 위한 예방 수칙 3. 테러 유형별 상황 대응 행동 요령 해외여행을 계획하시거나 체류 중인 국민께서는 관련 안전 정보를 사전에 숙지하시어 위급 상황 발생 시 신속하고 올바르게 대응하시기 바랍니다. 또한, 현지 치안 상황을 수시로 확인하고 위험 지역 방문은 자제하는 등 각별한 주의를 기울여 주시기 바랍니다. /끝/",,단기
볼리비아,Bolivia,BO,미주,2026-05-01,5월 연휴기간 볼리비아 여행을 위한 안전공지,"해외여행 성수기를 맞아 우리국민 사건사고 피해 노출 가능성이 증가하고 있습니다. 안전하고 즐거운 여행을 위해 주요 위험 유형 및 당부사항을 아래와 같이 안내드립니다. ㅇ 주요 위험 유형 1. 범죄(절도·소매치기) -주요 관광지 및 교통시설에서도 치안이 취약하며, 소매치기 및 도난 사고가 빈번하게 발생 -일몰 후 외출 자제, 길거리 휴대폰 사용 자제 -귀중품 착용 자제 및 혼잡한 장소에서 주변 경계 강화 -낯선 사람의 이유 없는 호의는 경계 및 거절 2. 교통 안전 -보행자 보호가 충분히 지켜지지 않는 경우가 많음 -도보 이동 시 항상 차량 주의 -횡단보도 이용 시에도 차량 완전 정차 여부 확인 후 이동 3. 우유니 지역 여행 안전 (치안·통신) -관광 시 소지품 도난 및 분실 주의 -통신 불안정으로 연락 두절 사례 빈번 -여행 일정 및 이용 여행사 정보를 사전에 가족·지인에게 공유 권장 4. 고산지대 건강 위험 -우유니 지역은 해발 약 3,665~5,000m 고지대 -여행 전 충분한 고지대 적응 필요 -충분한 휴식 및 수분 섭취 권장 -필요 시 고산병 예방약 복용 고려 -증상 악화 시 즉시 저지대로 이동 대사관은 앞으로도 우리 국민 안전 확보를 위해 홈페이지를 통해 안전 정보를 지속 제공하겠습니다. 사건사고 등 긴급 상황 발생한 경우에는 대사관 또는 외교부 영사안전콜센터로 즉시 연락 바랍니다. ㅇ 주볼리비아 대한민국대사관 - 대표전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz ㅇ 외교부 영사안전콜센터 - +82-2-3210-0404(서울, 24시간) 감사합니다. /끝/",,장기
볼리비아,Bolivia,BO,미주,2026-04-28,(4.27) 라파스 시내 시위 및 도로 봉쇄 관련 안전 공지,"4.27(월) 라파스 시내 주요 지역에서 최소 5건의 시위 및 도로 봉쇄가 예정된 것으로 보도되었습니다. 주요 집회는 Senkata 도시 진입로, 도심 주요 간선도로 및 시내 중심부에서 진행될 것으로 보이며, 광업 부문, 운송업계, 교원 단체 및 농민 단체 등이 참여하는 대규모 집회와 행진이 예정되어 있습니다. 재외국민 여러분께서는 시위 지역 접근을 자제하시고, 외출 및 차량 이동 시 도로 통제 여부를 사전에 확인하시어 각별히 유의해 주시기 바랍니다. 아울러, 안전을 위해 현지 소식과 교통 정보, 공관 공지사항을 수시로 확인하시기 바랍니다. ( ✔ 실시간 도로 상황: https://transitabilidad.abc.gob.bo/ ) ◼︎ 차단 지점 -옛 센카타( Senkata) 검문소(도시 진입로) -주요 도로 및 라파스 시내 중심부 - 도심 주요 간선도로 -Calle. Mercado (라파스 시청 부근) *관련 기사: https://www.reduno.com.bo/noticias/la-paz-cinco-protestas-afectaran-el-transito-hoy-y-estos-son-los-puntos-de-bloqueo-202642764646 긴급 상황 발생시 대사관으로 즉시 연락주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz /끝/",,단기
볼리비아,Bolivia,BO,미주,2026-04-24,현지 여행사 및 버스업체 이용 시 유의 사항 안내,"최근 현지 여행사 및 버스업체를 이용하는 과정에서 계약 불이행 등 피해 사례가 발생하고 있어 아래와 같이 유의사항 안내드립니다. ※ 주요 유의 사항 - 여행사 및 버스업체 이용 시 계약 내용(일정, 비용, 포함사항 등)을 서면으로 확인 및 보관 * 구두로 제시되는 조건은 추후 변경될 수 있으므로 반드시 문서로 확인 - 과도한 선결제 요구 시 각별히 유의하고 가급적 분할 결제 권장 - 공식 등록된 업체 또는 공신력 있는 업체 이용 권장 - 결제 내역(영수증 등) 관련 자료 보관 ※ 피해 발생 시 - 관련 증빙자료 확보하여 현지 경찰에 신고 - 필요시 대사관을 통해 기본적인 절차 안내 가능 우리 국민께서는 상기 유의 사항을 확인하시어 볼리비아 여행 시 각별한 주의를 당부드립니다. 긴급 상황 발생 시 대사관으로 즉시 연락해 주시기 바랍니다. ※주볼리비아 대한민국대사관 연락처 - 전화 : +591-2-211-0361~3 - 대표메일 : coreabolivia@mofa.go.kr - 주소 : Av. Ballivian #555, Calle 11-12 Edificio El Dorial, piso 3, Calacoto, La Paz /끝/",,판단보류
볼리비아,Bolivia,BO,미주,2026-04-24,볼리비아 산타크루스 지역 황열병 발생 관련 안전공지,"볼리비아 언론 보도에 따르면, 4월 21일(화) 볼리비아 보건당국은 산타크루스 지역에서 황열병으로 인한 사망자 3명이 발생 했다고 발표하며 지역 보건 경계령 을 선포하 였습니다. 보도에 따르면 사망자는 26세 여성, 51세 남성, 20세 남성 이며, 모두 산타크루스 남부 정글 인근 과라니 원주민 공동체(Eiti 지역) 주민으로 확인되었습니다. 현재 중증 환자 1명과 의심 환자 10명 이 추가로 보고되었습니다. 현지 보건당국은 현재 확산세는 통제되고 있다고 설명하면서도, 추가 감염 방지를 위해 대규모 예방접종과 인근 지역 방역 조치 를 강화하고 있다고 밝혔습니다. 황열병은 모기에 의해 전파되는 바이러스성 감염병 으로, 고열·두통·근육통·황달 등을 유발할 수 있으며 중증 시 사망에 이를 수 있습니다. 황열병은 치료제가 없으나, 예방백신 접종을 통해 예방할 수 있습니다. 볼리비아는 황열병 발생지 역으로 분류되어 있는바, 특히 산타크루스·열대 및 밀림 인접 지역 방문 또는 체류 예정인 우리 국민들께서는 아래 사항을 유의해 주시기 바랍니다. 1. 황열병 예방백신 접종 여부를 사전에 확인 하시기 바랍니다. 2. 모기 기피제 사용, 긴소매 착용, 방충망·모기장 사용 등 모기 물림 예방수칙 을 준수하시기 바랍니다. 3. 발열, 두통, 오한, 근육통, 구토, 황달 등 의심 증상 발생 시 즉시 의료기관을 방문 하시기 바랍니다. 4. 현지 보건당국 및 대사관의 안전공지와 안내사항을 지속 확인 하시기 바랍니다. 5. 불필요한 밀림 지역·감염 발생 지역 방문은 자제 하시기 바랍니다. 감사합니다.",,단기
볼리비아,Bolivia,BO,미주,2026-04-23,해외 환자 이송업체 목록,"외교부는 보건복지부와 협력하여 해외에서 우리 국민 환자 발생시 국내로 안전하게 이송될 수 있도록 지원체계를 강화하고 있습니다. 이와 관련, 보건복지부에서는 해외 환자 이송업체(8곳) 정보를 붙임과 같이 공유합니다. 붙 임: (외교부， 보건복지부) 해외 환자 이송업체 종합 목록 /끝/",,판단보류
볼리비아,Bolivia,BO,미주,2026-04-18,(중요) 4.19 볼리비아 지방선거 2차 실시로 인한 제한 조치 안내,"안녕하십니까, 주볼리비아 대한민국대사관입니다. 2026.4.19(일) 볼리비아 지방선거 2차가 실시 됨에 따라 2 026.4.16(목)~4.20(월) 아래와 같이 제한 조치가 실시됩니다. 볼리비아에 거주중인 우리 국민과 여행객께서는 내용을 숙지하셔서 이동 및 생활에 어려움을 겪지 않도록 유의바랍니다. [볼리비아 지방선거 실시] 실시 일시 : 2026.4.19(일) 실시 지역 : 산타크루스, 추키사카, 베니, 오루로, 타리하(5개 주) 1. 선거 선전 금지 (4.16 00:00~4.19 18:00) 모든 형태·매체에서 후보자 지지 또는 반대의 공개적 표현 금지 2. 주류 판매·소비 제한 (4.17 00:00~4.20 12:00) 가정, 상점, 식당, 호텔, 주점 등 공·사 모든 장소에서 주류 판매·소비 금지 3. 무기 소지 금지 (4.19 00:00~24:00) 화기, 칼, 둔기 및 사람들의 안전을 위협할 수 있는 도구 소지 행위 금지 4. 모든 형태의 모임, 공공 행사 금지 (4.19 00:00~24:00) 모든 종류의 공개 행사, 집회, 공연 금지 5. 유권자 도시간 이동 금지 (4.19 00:00~24:00) 어떤 교통수단이든 투표소 간 유권자 이동 금지. 적발 시 「선거제도법(법률 026)」 제238조 i항에 따라 검찰에 회부 6. 차량 운행 제한 (4.19 00:00~24:00) 모든 종류의 차량(개인·관용·대중교통) 운행 금지 *TSE 또는 지방 선거법원의 특별 허가 차량만 운행 가능 및 치안·선거 경비 차량, 구급차, 긴급 차량, 언론 차량은 예외 7. 국내선 비행편 운행 금지 (4.19 00:00~24:00) ※︎ 볼리비아를 경유하는 국제선 항공편 또는 볼리비아에서 출발, 도착하는 국제선 항공편은 위의 금지조항에서 제외 국제선 항공편으로 당일 볼리비아에 도착하는 경우, 여행사 및 항공사에 문의 바람 8. 산타크루스, 추키사카, 베니, 오루로, 타리하 관할 내 육상, 수상, 철도 및 항공 교통 서비스 중단 [유의 사항] - 여행객이나 이동을 계획하고 있는 우리 국민은 2박 이상 체류할 수 있는 곳으로 18일까지 이동을 완료해 주십시오. ※︎ 20일부터 이동 가능 - 여행사 영업도 불가하므로 투어 프로그램, 항공편 예약(취소)에 유의하십시오. - 마트 및 약국 영업시간 제한이 있을 수 있으므로 필요한 식료품 및 생필품, 의약품 등을 미리 준비하십시오.",,단기
